cent_latitude,cent_longitude,clust_size
42.5629668,-114.4608711,1
41.3431688,-70.7447501,1
18.43,-68.97,1
39.4437123,-77.5447102,1
44.5434095,-68.4194641,1
38.5976262,-80.4549026,1
43.8750174,-85.5100498,1
29.73806,-97.91389,1
38.7296252,-120.798546,1
34.8406339,-85.0427257,1
53.326544,-3.834459,1
49.210709,-122.678296,1
51.2329101,-0.3297445,1
45.4383667,10.9917476,1
43.194167,-71.151389,1
33.0366667,-85.0319444,1
49.546852,-106.275148,1
31.179908,-83.7890631,1
38.6100099,-95.684429,1
41.3408333,-89.0908333,1
31.9973456,-102.0779146,1
42.5675,-79.11306,1
42.7077845,-89.4370629,1
41.8975471,-84.0371659,1
39.1242444,-81.7354088,1
42.939167,-72.853333,1
41.1480026,-102.9731216,1
42.9602743,-90.1301237,1
39.4950858,-79.8150605,1
23.7369164,-99.1411154,1
38.8791783,-99.3267702,1
43.304526,-70.9756186,1
47.5382565,-116.1193327,1
39.6247614,-89.0189684,1
43.9826214,-124.0998409,1
37.9166784,-97.422541,1
60.7166667,-135.05,1
50.179683,8.508596,1
28.4237603,-81.0312989,1
42.02964,-97.41687,1
1.342474,103.69117,1
32.4315813,-80.6698286,1
47.2168424,-1.5567445,1
5.4166667,100.3166667,1
-35.3080556,149.1244444,1
38.1758645,-92.7843553,1
50.1102813,4.9554347,1
42.1959225,-73.3620564,1
54.780395,9.435707,1
47.559982,10.217549,1
38.682219,-104.7008056,1
34.79981,-87.677251,1
45.2084696,-117.8652126,1
-1.265386,116.8312,1
39.9831616,-75.8238355,1
54.1765392,12.2288507,1
45.3245771,-118.0877188,1
30.086944,-97.500556,1
34.829838,-82.6015206,1
45.6013889,-107.4597222,1
35.473745,-81.2545251,1
52.376972,-114.919308,1
51.8678493,0.2663775,1
35.6290093,-82.1806697,1
39.7083789,-91.3584816,1
30.3407629,-97.5569456,1
41.34059,-87.6214286,2
-33.7494613,151.0652034,1
42.7214501,-78.132788,1
44.0930184,-93.2377113,1
33.6259545,-83.6123935,1
41.5336616,-84.9127396,1
-23.891581,29.4496,1
31.7093197,-98.9911611,1
45.1853362,-68.6166937,1
44.4139662,-68.5866904,1
44.2764083,-84.2386132,1
41.8788799,-92.7893617,1
39.2486513,-87.3819634,1
40.8689892,-72.5175893,1
51.4579352,7.0148281,1
32.8881879,-84.3265854,1
51.5862949,5.0791272,1
38.7426137,-75.6043714,1
52.1191648,-115.6605258,1
32.5176361,-87.836402,1
33.5128856,-96.3924833,1
45.411675,-80.085481,1
40.5875371,-86.6750059,1
43.0124984,-89.2898397,1
45.1230213,-92.5365865,1
42.3330556,-77.0352778,1
44.631944,-86.0909242,1
44.53017,-93.352371,1
42.9317335,-76.5660529,1
36.5896322,-80.9650023,1
38.083403,-122.7633036,1
42.4390069,-123.3283925,1
40.6283696,-87.6961395,1
32.449029,-97.5266886,1
30.7980556,-81.565,1
49.0568,-122.285045,1
36.0525993,-95.7908195,1
31.5604442,-91.403171,1
-7.756928,113.211502,1
35.6127598,-115.3902716,1
44.9434929,-63.536158,1
34.9617604,-89.8295315,1
42.6667555,-71.7050718,1
36.7595938,-77.385253,1
18.773409,98.9990479,1
38.9939872,-80.2320276,1
46.054732,-64.813748,1
44.3894097,-93.7302337,1
45.3001178,-122.9731565,1
37.3021632,-120.4829677,1
-4.333333,137.0,1
43.0759678,-107.2902839,1
25.2974483,-81.0754657,1
46.9470654,7.4441411,1
60.0762383,30.1213829,1
37.446389,25.32855,1
54.9044493,-1.3814533,1
37.6017278,-85.9055189,1
1.6406296,116.419389,1
26.6253497,-81.6248026,1
40.1460895,-82.4752757,1
42.8706392,-71.9517459,1
36.0031934,-92.2433487,1
45.8495519,9.4155486,1
36.1459649,-81.1606401,1
51.0787177,1.1740852,1
48.993723,-122.7471191,1
33.4487257,-84.4549262,1
42.795896,-77.816947,1
40.1798165,-76.1788391,1
46.8229182,5.586416,1
32.4065312,-97.2116782,1
45.1002389,-91.4887724,1
41.9583822,-85.3249817,1
35.5067215,-97.7625441,1
32.7038689,-80.0311364,1
43.0288172,11.6178986,1
41.06064,-75.774082,1
43.9486126,4.8059666,1
53.91848,-122.776584,1
-41.2184717,175.4651512,1
40.1953106,-88.4042234,1
51.0629403,-1.3165037,1
58.9700526,5.733338,1
44.1900592,-72.8248379,1
35.2596833,-118.9142666,1
44.7971939,-106.9561791,1
47.002378,-71.1942119,1
34.5970402,-83.7632366,1
41.3455892,-88.8425769,1
-34.4247601,150.8640932,1
44.421764,-80.476947,1
43.1731293,6.530046,1
34.7659145,-84.7699385,1
33.5162315,-90.1795281,1
44.776892,-79.927232,1
19.3221698,-81.2408689,1
34.2085036,-77.7963709,1
42.0886576,-85.2347051,1
3.043061,101.4406571,5
39.6978871,-76.0627266,1
-3.780567,115.437698,1
36.722263,-86.5772177,1
39.676163,-89.7045439,1
38.6808958,-85.1793979,1
48.0853521,16.3198999,1
39.8253378,-83.6343672,1
48.870804,-123.515855,1
46.2509653,-119.9017049,1
44.8975,-85.985278,1
35.6709727,-80.4742261,1
44.216944,-85.957778,1
46.474908,3.1343024,1
47.199569,8.487232,1
33.4332236,-79.1214313,1
34.8985866,-117.3616476,1
49.8724245,8.6508574,1
37.2410864,127.1775537,1
38.1635297,-121.1499447,1
47.492343,11.086231,1
43.8447369,-82.6513186,1
0.052784,32.465,1
41.8006523,-73.1212214,1
50.45,30.5233333,1
-19.9875936,-43.8463113,1
36.8745146,-94.8774554,1
63.9964394,-22.6244545,1
38.3497222,-90.9827778,1
26.1093441,50.5239096,1
44.559962,-90.5962498,1
41.282222,-76.145,1
34.7489107,-112.1137716,1
34.1448193,-84.9329986,1
18.1866242,-66.3062802,1
29.9479833,-85.4179766,1
61.1308333,-146.3483333,1
39.8631101,-84.3605022,1
45.2535777,-92.8057669,1
34.4884307,-88.1886539,1
51.2624605,-1.0840243,1
46.9500103,-67.8833992,1
15.7954996,102.0626383,1
38.3358857,-90.1498341,1
37.1675652,-95.1099645,1
41.767575,-76.4427188,1
42.1663746,-93.5018791,1
31.4590576,-85.6404932,1
40.1250725,-79.8664356,1
40.5291491,-104.9852533,1
43.5670136,-76.1277027,1
44.8221909,-89.5903989,1
45.5945645,-121.1786823,1
42.6193625,-112.0110712,1
40.6786691,-82.5823931,1
30.585164,36.238414,1
53.205373,23.7913714,1
41.7809217,-74.9337755,1
32.559149,-115.302247,1
47.8626013,-121.8165095,1
-43.3659797,170.192856,1
38.1394978,-90.5551258,1
38.1355,-97.4362,1
39.4702393,-0.3768049,1
40.8337029,-75.7138008,1
43.7632995,-91.5684764,1
49.85,24.0166667,1
39.0916586,-104.872758,1
34.974532,-92.0165336,1
39.2339348,-86.6250008,1
48.8787167,-121.9718657,1
41.1523202,-72.251191,1
47.9013866,1.9039759,1
36.4275477,-86.8047199,1
33.4956744,-88.4272627,1
38.4731815,-77.9966639,1
41.3750937,-74.692663,1
15.783471,-90.230759,1
43.0516505,-91.1412404,1
29.079164,119.647421,1
38.6592152,-87.172789,1
43.7864342,-69.9598343,1
34.8556441,-86.7508323,1
44.8872124,-87.8645473,1
53.5837721,9.6986642,1
44.363132,-73.226031,1
-1.8479079,120.5279096,1
33.6609389,-95.555513,1
28.46385,77.017838,1
-17.8226762,31.0494966,1
31.8542511,-110.9937019,1
50.9953025,-0.2028417,1
45.0752809,-85.3586838,1
20.6312298,-103.4793579,1
41.5822716,-85.8344383,1
41.5886629,-83.8910534,1
24.6715318,-81.4984176,1
51.386522,0.5443375,1
44.9342349,-68.6453092,1
48.8015576,-118.6069689,1
29.6993748,-91.20677,1
49.1923387,-0.3796444,1
41.7214389,-85.8174946,1
10.1786746,-61.2801996,1
46.8791756,-102.7896242,1
28.4008319,-97.7483312,1
45.2324755,-88.0076062,1
43.8840067,-121.4386404,1
41.569457,2.5263181,1
43.6901081,-1.3752371,1
40.9729584,-117.7356849,1
59.0559164,16.5897578,1
36.1881365,-94.5404962,1
43.89278,-71.67639,1
-38.416097,-63.616672,1
35.0136831,-97.3611394,1
33.0015407,-82.4112377,1
51.9851034,5.8987296,1
53.1559103,-6.8151011,1
44.6614039,-84.7147512,1
40.5579814,8.3222037,1
32.5,34.8997222,1
30.6187,34.7906495,1
-6.5410792,107.4440727,1
44.2946833,-90.8515311,1
54.7133822,-6.2167609,1
22.1564699,-100.9855409,1
42.802808,-83.0129874,1
42.2750639,-78.6728071,1
45.390833,-88.627778,1
43.0765843,-77.7680952,1
30.5182727,-82.94819,1
35.5037598,128.7464415,1
36.3936587,-86.3080463,1
40.9569803,-91.1565365,1
39.3677802,-94.3621703,1
33.3106696,-85.7544051,1
40.5789277,-86.1902719,1
32.7558935,-111.6709584,1
47.5324267,-92.623515,1
46.5435442,-87.395417,1
39.3914252,-87.6936384,1
44.3124644,-89.9042937,1
56.1704026,14.8630072,1
52.406374,16.9251681,1
34.2745833,-81.6187178,1
-6.75,108.3833333,1
37.0755463,25.5207358,1
45.1473445,-122.5770322,1
38.2206101,-90.3959543,1
26.55846,-98.12027,1
35.3085842,138.9345062,1
7.764951,-72.226061,1
46.5391751,-102.8682231,1
36.706981,-97.0855948,1
39.6562064,-77.9316649,1
32.792,-115.5630514,1
42.8228091,-83.9444027,1
43.0663612,-92.6724112,1
43.5946963,-96.5719896,1
48.484939,1.0777681,1
34.9570324,-92.4273785,1
38.197743,-77.588167,1
39.5926181,-74.4426493,1
35.6438587,-121.1907533,1
39.8628101,-88.1622654,1
31.0510187,-96.4291327,1
43.4232837,-61.4447461,1
41.1408322,-96.2397418,1
40.7453169,-86.7647343,1
1.1426122,101.2797936,1
43.165548,-89.9129013,1
40.271482,22.508662,1
35.613918,-87.843148,1
19.4968732,-99.7232673,1
36.2506364,-83.7974099,1
41.036056,-111.6768769,1
44.6,-79.4166667,1
-25.274398,133.775136,1
50.581185,-3.469593,1
-13.525,-71.9722222,1
32.884143,-85.816998,1
36.0754183,-79.0997347,1
-8.0542775,-34.8812561,1
-35.675147,-71.542969,1
29.6899563,-95.8996757,1
35.2031373,-85.9210899,1
34.815149,134.6853528,1
41.212582,-121.373726,1
37.6144838,-93.4104749,1
50.553861,9.674339,1
38.3500016,-104.7227546,1
38.0778764,-88.7686382,1
42.5953378,-78.9411461,1
33.5873164,-102.37796,1
34.5228881,-82.4942948,1
23.709921,90.407143,1
14.9723586,102.0775411,1
35.20105,-91.8318334,1
41.8552778,-93.9230556,1
18.4666667,-77.9166667,1
14.1166667,122.95,1
59.4388619,24.7544715,1
40.1214579,-82.0106918,1
36.5964948,-82.1884666,1
35.7152472,-108.2377519,1
44.6447233,-85.7673003,1
35.4389836,-77.3094674,1
39.6636933,-79.4053167,1
30.4015879,-86.8635709,1
29.351944,-95.46,1
45.8404101,-119.2894605,1
43.1586786,-76.3327095,1
39.761157,-86.8119523,1
52.477964,-0.921035,1
40.7889746,-76.5588473,1
33.4417915,-94.0376881,1
31.8087678,-85.969951,1
40.3611643,-83.7596557,1
22.2052778,-159.5027778,1
35.7972998,-84.2560299,1
-6.8083451,110.8417977,1
47.1697143,-98.4598177,1
34.8227556,-118.9448219,1
39.2951013,-77.8605508,1
29.5957696,-90.7195348,1
39.109724,-95.0877465,1
18.442751,-78.178627,1
34.2542084,-110.0298327,1
29.0246906,-95.3988291,1
40.7875572,-82.7365677,1
34.7180556,33.0855556,1
35.5642474,-89.6464672,1
29.8202205,-94.3840777,1
-1.3965845,35.5234337,1
1.530976,110.3442199,1
52.408418,12.562492,1
56.8426093,53.2244492,1
-33.8646914,151.0436262,1
25.0865151,-80.4472802,1
39.9850718,-81.7915186,1
43.6406274,-72.1439764,1
43.3898028,-71.0650649,1
54.441581,18.5600956,1
47.5859427,1.3300966,1
37.104114,-119.3176258,1
27.0672755,-81.3567397,1
46.2483333,-114.1597222,1
-1.596672,103.615799,1
43.0361961,-71.1833951,1
43.8909703,-0.4979027,1
37.684167,-77.885556,1
45.5459053,11.540307,1
30.5168639,-86.482172,1
42.627862,-72.8698183,1
40.1536479,-88.9645253,1
24.9375874,121.2168466,1
43.312458,-81.755897,1
35.3746207,-116.0413889,1
35.140556,-85.232778,1
31.50234,-106.1585867,1
40.39698,-88.8706291,1
47.4473204,-122.4598502,1
43.1683286,-89.0667775,1
17.8964345,-62.852201,1
45.738895,-79.469487,1
48.939806,-125.544446,1
40.845,9.4987777,1
41.3042201,-82.975192,1
38.8789426,-86.0419247,1
35.53639,-82.69306,1
43.3033056,-91.7857092,1
59.8660813,10.4904092,1
41.990334,-72.159363,1
45.910484,-64.373419,1
41.8742225,-80.1317236,1
18.7166667,-68.45,1
42.1237053,-72.4314731,1
34.4362013,-84.6999346,1
36.2695388,-95.8547119,1
38.5249065,-121.9708017,1
33.4706927,-82.5045733,1
30.8601745,-100.6009299,1
37.6774769,-113.0618931,1
18.0955335,-67.9046703,1
48.3634784,-120.122303,1
52.5166667,13.6666667,1
35.1321877,-118.4489739,1
20.0230556,-155.6716667,1
54.9778404,-1.6129165,1
39.33374,-78.053184,1
38.06191,-97.94276,1
43.2955514,16.84877,1
33.9294606,-116.977248,1
41.953594,-70.813942,2
47.9479601,-116.7079745,1
44.5975185,10.6917222,1
57.6969943,11.9865,1
42.4737009,-72.0061877,1
35.53111,-81.03,1
43.8569444,-90.1472222,1
37.370474,128.3899769,1
31.2232313,-85.3904888,1
38.5292877,-76.9752514,1
32.7169988,-116.8761347,1
18.5204303,73.8567437,1
47.7843,9.609931,1
55.9471558,-3.9899256,1
41.4397222,-96.49,1
38.8817784,-78.5058429,1
35.2334472,-82.7342919,1
39.8220535,-75.8274413,1
33.3045698,-89.8567501,1
48.7303091,2.2727484,2
37.8196499,-120.6721494,1
43.07972,-86.06722,1
-3.365789,36.67445,1
47.983952,10.87184,1
28.790161,-82.130091,1
40.3147554,-88.3500541,1
32.9051704,-80.6667688,1
48.1061551,5.0639188,1
34.7732102,-80.3917315,1
43.1289111,-85.8814335,1
44.0060847,-97.1139496,1
44.9369054,-91.3929348,1
-33.9725887,-53.5487849,1
40.6917043,-89.7951061,1
45.79829,-89.1629047,1
39.1261111,-82.9830556,1
33.5913739,130.3988871,1
21.994665,-99.01074,1
48.5449971,-117.9009544,1
44.43,-94.6583333,1
52.315384,-0.547304,1
38.6764777,-81.6601279,1
34.8662005,-92.1101458,1
43.1907173,140.9946621,1
25.8588889,-81.3847222,1
38.8022696,-89.0870086,1
21.4273779,39.8148383,1
47.5587,7.5866,1
50.4227364,7.5777897,1
39.4453393,-83.8285375,1
44.8839001,-84.3055687,1
-16.9233991,145.773851,1
39.074208,21.824312,1
30.385755,-88.6116854,1
47.1086111,-104.7105556,1
53.1487082,-1.5711235,1
40.5289548,-79.4614306,1
35.9828412,-86.5186045,1
44.2594979,-73.2112346,1
30.8829628,-87.7730474,1
32.1595947,-97.1500074,1
39.8781151,-83.9368765,1
16.783656,96.156831,1
6.3625,2.4255,1
34.312778,-93.841667,1
39.5789357,-86.4822187,5
52.505,4.9641667,1
40.0411536,-86.8744516,1
51.0673989,-1.7976263,1
30.5993603,-87.1610807,1
19.5426237,-96.9137441,1
33.8886289,35.4954794,1
46.777248,23.59989,1
39.790371,-77.7277714,1
57.6969034,11.6063626,1
32.3639124,-84.8359395,1
-7.072549,107.794126,1
10.22839,-66.665161,1
42.0526114,-124.2839819,1
43.008608,-89.7384562,1
48.8794866,2.7648167,1
42.7539591,-76.7024485,1
36.7659709,-78.9283441,1
50.8464474,6.3578376,1
37.4912195,127.4875607,1
22.01071,100.799776,1
41.2626228,-69.9661245,1
-29.9069352,-71.2470754,1
45.2191313,-96.6356167,1
39.7102336,-111.8363216,1
48.4110757,-114.3376334,1
-23.6041266,-46.9243004,1
51.252171,5.70457,1
38.3325812,-82.9485023,1
37.5318008,-75.8229859,1
-28.9356371,-49.4863711,1
41.3680919,-89.4648145,1
35.9382103,-77.7905339,1
44.8484524,-123.2339888,1
34.7740494,-79.4628248,1
41.2455927,-89.9248303,1
40.590301,-90.348808,1
39.600618,-82.9460133,1
40.9977765,-96.1622352,1
52.634292,-1.6907115,1
41.7713764,-93.7129997,2
-31.2532183,146.921099,1
37.3265112,-80.7350711,1
38.9088566,1.4323778,1
30.1896756,-82.6392899,1
40.1211545,-85.5580301,1
24.9242995,-80.6278404,1
45.9215067,8.5515597,1
44.0333538,-84.0227717,1
38.7724673,-112.0840943,1
43.64,-79.9319444,1
40.9175,-74.93111,3
-6.923677,107.771964,1
34.3988838,-119.5184564,1
43.216505,-123.3417381,1
35.0077519,-97.092877,1
35.3192254,139.5466868,1
-33.948636,18.6406269,1
42.2670023,-79.7106019,1
38.8070575,-75.422697,1
33.2342834,-97.5861393,1
46.0166667,7.75,1
17.919033,-87.95746,1
40.448208,-122.2977815,1
44.25436,-71.44787,1
46.08831,-64.712331,1
37.9374939,-107.8122852,1
32.397118,-82.0601195,1
43.9785759,-90.5040214,1
56.41041,-5.4697231,1
36.6650471,-87.4427878,1
40.1417045,-87.3947357,1
44.5263422,-109.0565308,1
44.4561674,-87.9334803,1
41.9734258,-74.2120901,1
39.8097343,-98.5556199,1
39.2667418,-81.5615135,1
38.8611619,-86.4872149,1
51.9089796,-8.2589616,1
30.1126874,-89.8879304,1
39.5210995,-105.3052708,1
36.3020023,-88.3267107,1
34.0351726,-77.8935966,1
46.9812062,-123.6026629,1
39.9798943,32.7627465,1
36.5170372,-93.3829869,1
28.8230369,-82.665935,1
52.3116551,6.9268283,1
45.0463807,-87.2970502,1
33.8618418,-77.9944332,1
43.082864,-70.9350582,1
39.4862267,-75.0257313,4
30.1174351,-83.5818147,1
50.98333,9.48333,1
32.7481845,-96.4719312,1
34.1141743,-116.432235,1
37.811941,-107.6645057,1
40.8372809,-81.2595519,1
38.9100671,-75.201229,1
43.4577692,-88.837329,1
24.6711758,46.7570211,1
35.8617292,139.6454822,1
28.902479,-82.5926012,1
43.7639539,-73.7584623,1
39.1458654,-92.6837943,1
40.2842164,-84.1554987,1
36.28,-75.893056,1
35.14726,-107.8514466,1
30.0474332,-99.1403189,1
44.0456225,-71.6700809,1
33.9204354,-80.3414693,1
35.7212689,-77.9155395,1
53.017376,-112.833267,1
35.2784173,-93.1337856,1
3.3546795,117.5965403,1
29.2096836,-99.7861679,1
44.1785884,-89.2490064,1
51.4413289,5.4525455,1
20.2960587,85.8245398,1
-25.2895577,-57.645189,1
31.7960064,-95.1502214,1
34.4351676,-77.8877638,1
43.686908,-92.3890587,1
-33.7762275,150.9323148,1
40.205627,-80.5567384,1
42.5543473,-85.8486236,1
43.9742346,-75.6151927,1
18.4334704,-64.6332782,1
48.8273413,2.5423882,1
51.4351458,6.7626911,1
37.38264,-5.9962951,1
40.1947539,-92.5832496,1
39.104166,-95.8585978,1
30.9451862,-95.375496,1
41.4047222,-99.6413889,1
44.2192901,-123.2056484,1
35.6150716,-87.0352831,1
36.0245743,-84.8984775,1
39.3076744,-123.7994591,1
48.9390509,-119.4356211,1
42.13556,-71.97056,3
41.1115888,-114.96449,1
37.9805686,-101.7526718,1
50.8366393,-0.7801777,1
39.3575049,-100.441807,1
39.2522304,-99.5628877,1
40.5985049,-75.7022567,1
47.3923346,-121.4000942,1
33.889894,-78.579773,1
44.8416633,1.7531226,1
43.1,-5.5833333,1
51.2093176,-1.4783522,1
31.063784,-98.1816957,1
44.32833,-80.106416,1
38.9181671,-78.1944446,1
43.2378519,-73.4915018,1
39.5708354,-97.6625396,1
48.2460563,-4.4899641,1
34.2928774,-91.3378987,1
35.352123,-75.5104308,1
27.5472589,-81.8114715,1
30.2752011,-98.8719843,1
37.1181,-93.367849,1
38.1877544,-75.1778853,1
36.3084275,-95.3169136,1
9.4472596,100.0260888,1
-23.4634523,-46.5334502,1
51.3168055,-0.5590802,1
37.156156,24.505766,1
33.3619444,-111.4516667,1
36.74944,-120.63806,1
31.4504629,-83.5084973,1
46.4110574,-86.6479361,1
41.9464342,-86.338905,1
34.9854275,-80.5495112,1
35.8778548,-84.1711345,1
37.4800544,-86.2938637,1
11.939481,79.497647,1
41.0572232,-96.6447376,1
44.0661044,-87.8842583,1
35.3137111,-83.1765333,1
43.3901177,-123.3125763,1
46.914071,17.8166599,1
45.0705621,7.6866186,1
42.985585,-83.9282955,1
38.0363119,-120.4013061,1
37.7598688,126.7801781,1
41.475546,-93.6788304,1
40.443596,-85.078331,1
58.3636559,11.2302535,1
18.539269,-72.336408,1
39.7136754,-82.5993294,1
40.1124839,-104.9366436,1
9.748917,-83.753428,1
50.5903039,5.6069213,1
38.8851773,-121.9696908,1
36.119485,128.3445734,1
35.254292,-81.6670407,1
32.6081874,-86.3958071,1
43.7687324,11.2569013,1
38.9675463,-89.7639827,1
41.2411449,-87.6461491,1
34.0859829,-81.1831513,1
10.473523,-84.0167423,1
41.2411926,-76.7238458,1
44.880237,-85.272265,1
54.891456,10.404684,1
46.319107,-79.434225,1
35.0037911,-86.8571659,1
37.8847267,-4.7791517,1
41.6067211,-80.572296,1
43.6375,-94.1022222,1
13.1861111,-59.6377778,1
51.6287848,-0.7494655,1
20.8165975,-156.9273193,1
30.2835346,-86.0304942,1
56.4267356,12.8529472,1
25.037721,102.722202,1
43.7545099,-74.7929488,1
43.55222,-87.9617585,1
44.634321,-1.2017356,1
-3.6687994,119.9740534,1
52.835975,-6.9245496,1
31.949381,35.932911,1
33.3631705,-97.1739027,1
39.1007298,-120.9532759,1
-6.56807,107.75983,1
34.257206,-101.519104,1
36.8656008,-87.4886186,1
42.4166744,-90.4290168,1
17.987557,-92.929147,1
41.0525331,-89.0503587,1
29.9746502,-92.1342921,1
42.0160802,-89.3311709,1
60.2699303,24.4432037,1
-3.65607,128.166419,1
56.056768,12.205148,1
44.0781246,-71.2828507,1
41.4641667,-96.7808333,1
44.0886059,-87.657584,1
30.0932737,-95.9877339,1
36.5092118,-86.8849984,1
-37.2017285,-59.8410697,1
18.0110768,-66.6140616,1
38.1604766,-122.8941619,1
53.652743,-2.632412,1
-11.202692,17.873887,1
36.5331586,-82.326806,1
50.0655446,-119.6185295,1
33.886917,9.537499,1
41.6091667,-86.7175,1
46.003917,-112.534446,1
51.585996,0.605291,1
43.7034273,7.2662656,1
18.4274454,-67.1540698,1
